age,education,black,hispanic,married,nodegree,re74,re75,treat,re78
30,6,1,0,1,1,3918.53,3401.61,0,4433.18
35,10,1,0,1,1,3918.53,3795.48,0,7802.40
35,10,1,0,1,1,3918.53,3795.48,0,7802.40
35,10,1,0,1,1,3918.53,3795.48,0,7802.40
40,10,0,0,1,1,3918.53,4833.87,0,7248.25
44,11,1,0,1,1,3918.53,5370.97,0,2955.45
23,10,1,0,0,1,3918.53,7161.29,0,6649.77
41,8,1,0,1,1,3918.53,11171.61,0,5910.91
39,5,1,0,1,1,4051.76,13427.42,0,14629.49
39,5,1,0,1,1,4051.76,13427.42,0,14629.49
39,5,1,0,1,1,4051.76,13427.42,0,14629.49
25,11,1,0,0,1,4055.68,11637.10,0,0
19,11,0,0,0,1,4114.46,4654.84,0,8570.81
23,6,0,0,1,1,4114.46,7161.29,0,8127.50
38,9,1,0,1,1,4228.10,7941.87,0,11245.50
50,9,1,0,1,1,4333.90,7469.23,0,6383.78
18,11,0,0,0,1,4351.53,32270.56,0,2364.36
22,11,1,0,1,1,4449.50,6187.35,0,14570.38
19,10,1,0,0,1,4702.24,3437.42,0,2364.36
25,10,1,0,1,1,4702.24,4282.45,0,4947.43
47,6,1,0,1,1,4702.24,4296.77,0,13481.30
47,4,0,0,1,1,4702.24,8593.55,0,24641.09
51,7,0,0,1,1,4702.24,8951.61,0,11082.95
19,9,0,0,1,1,4858.98,6087.10,0,10639.63
24,8,1,0,1,1,4898.17,5370.97,0,8127.50
19,10,0,0,0,1,5094.09,4296.77,0,14777.27
44,11,1,0,0,1,5172.46,6266.13,0,0
52,8,0,0,1,1,5290.02,0,0,6797.54
20,9,0,0,1,1,5387.98,8951.61,0,13299.54
24,11,1,0,1,1,5427.17,0,0,1329.95
19,11,1,0,1,1,5485.95,7590.97,0,11348.94
22,11,1,0,0,1,5485.95,13427.42,0,8866.36
30,6,1,0,1,1,5681.87,0,0,0
50,10,1,0,1,1,5681.87,0,0,0
20,8,0,0,0,1,5681.87,3584.23,0,7240.86
26,8,1,0,1,1,5681.87,4296.77,0,7093.09
46,6,1,0,0,1,5838.62,9678.48,0,7873.33
38,10,1,0,1,1,5877.80,0,0,0
25,8,0,0,1,1,5877.80,0,0,8866.36
24,9,1,0,0,1,5877.80,5370.97,0,13299.54
55,3,1,0,1,1,5877.80,5370.97,0,4137.63
40,5,1,0,1,1,5877.80,5370.97,0,22165.90
25,9,1,0,1,1,5877.80,6266.13,0,12560.68
43,7,1,0,1,1,5877.80,6815.76,0,295.55
18,11,1,0,0,1,5877.80,6932.13,0,9457.45
28,7,1,0,1,1,5877.80,8142.39,0,1477.73
52,4,1,0,1,1,5877.80,11637.10,0,22165.90
22,8,1,0,1,1,5877.80,12030.97,0,857.08
34,7,1,0,1,1,5877.80,12532.26,0,14777.27
25,9,0,0,0,1,5877.80,13427.42,0,12117.36
43,10,0,0,1,1,5877.80,17903.23,0,20688.17
31,9,1,0,1,1,6024.75,5621.61,0,10196.31
27,8,1,0,0,1,6269.65,6624.19,0,7388.63
22,11,0,0,1,1,6442.07,5818.55,0,2216.59
32,11,1,0,1,1,6524.36,0,0,930.97
49,5,1,0,0,1,6583.14,5729.03,0,12560.68
55,8,0,0,1,1,6661.51,3820.55,0,4255.85
20,11,0,0,1,1,6661.51,5370.97,0,1182.18
33,8,1,0,1,1,6661.51,8579.23,0,9169.29
22,11,0,0,1,1,6802.57,1790.32,0,7388.63
26,8,1,0,1,1,6857.43,3580.65,0,1994.93
20,10,1,0,1,1,6857.43,6831.87,0,9457.45
45,2,0,1,1,1,6857.43,7161.29,0,4433.18
45,8,1,0,1,1,6857.43,9537.05,0,9408.69
33,11,1,0,1,1,6857.43,11637.10,0,0
41,3,1,0,1,1,6990.66,3222.58,0,9497.35
25,7,1,0,1,1,7131.73,10741.93,0,8866.36
35,11,1,0,1,1,7335.50,8557.74,0,7388.63
35,11,1,0,1,1,7335.50,8557.74,0,7388.63
29,10,0,0,1,1,7347.25,0,0,0
41,4,1,0,0,1,7494.20,5370.97,0,5910.91
36,6,1,0,0,1,7494.20,7447.74,0,4433.18
52,5,1,0,1,1,7523.58,4296.77,0,2216.59
52,5,1,0,1,1,7523.58,4296.77,0,2216.59
41,10,0,1,1,1,7562.77,9134.23,0,11821.81
29,10,1,0,1,1,7641.14,8122.69,0,5910.91
42,10,1,0,0,1,7837.07,1718.71,0,0
22,11,1,0,1,1,7837.07,5012.90,0,3694.32
27,11,1,0,1,1,7837.07,5370.97,0,7388.63
42,5,1,0,1,1,7837.07,7161.29,0,14777.27
42,5,1,0,1,1,7837.07,7161.29,0,14777.27
49,5,0,0,1,1,7837.07,8056.45,0,11821.81
28,9,1,0,1,1,7837.07,8235.48,0,8718.59
45,9,1,0,1,1,7837.07,8951.61,0,8866.36
45,6,1,0,1,1,7837.07,8951.61,0,9605.22
39,8,0,0,1,1,7837.07,9846.77,0,0
34,9,1,0,1,1,7837.07,11211,0,12037.56
22,11,0,0,1,1,7837.07,13964.52,0,15072.81
32,10,0,0,1,1,7837.07,16112.90,0,11082.95
49,5,1,0,1,1,7944.83,7698.39,0,11993.23
27,7,1,0,1,1,7954.62,7161.29,0,5910.91
21,11,1,0,1,1,8032.99,4848.19,0,8570.81
40,11,0,0,1,1,8072.18,0,0,1477.73
26,8,0,0,1,1,8150.55,7447.74,0,9900.77
33,10,0,0,1,1,8272.02,2619.24,0,0
54,6,1,0,1,1,8354.31,0,0,0
40,9,1,0,1,1,8424.85,6572.27,0,8866.36
27,8,0,0,1,1,8424.85,7698.39,0,15072.81
41,5,1,0,1,1,8424.85,10741.93,0,8689.03
29,10,1,0,1,1,8464.03,8325,0,23643.63
29,10,1,0,1,1,8659.96,10892.32,0,51.72
26,10,1,0,1,1,8816.70,0,0,7388.63
25,10,0,1,1,1,8816.70,8056.45,0,13299.54
40,8,1,0,1,1,8816.70,8056.45,0,7184.71
40,7,1,0,1,1,8816.70,8951.61,0,11821.81
49,7,1,0,0,1,8816.70,11270.08,0,8969.80
46,9,0,0,1,1,8816.70,14322.58,0,13299.54
50,8,1,0,1,1,8985.20,9846.77,0,9102.80
24,8,1,0,1,1,9008.71,13033.55,0,16254.99
23,9,0,0,1,1,9012.63,0,0,14777.27
24,10,1,0,1,1,9012.63,6624.19,0,8955.02
20,10,0,1,1,1,9208.55,8951.61,0,16254.99
30,11,1,0,1,1,9228.15,8808.39,0,17881.97
47,4,0,0,1,1,9355.50,20884.11,0,20512.32
26,10,1,0,1,1,9404.48,4923.39,0,17732.72
50,5,1,0,1,1,9404.48,10136.81,0,9266.82
49,11,0,0,1,1,9404.48,11637.10,0,9457.45
27,10,0,0,1,1,9404.48,11812.55,0,11821.81
28,8,0,0,1,1,9404.48,14322.58,0,12560.68
22,10,1,0,1,1,9717.96,9023.23,0,13299.54
40,7,1,0,1,1,9737.56,8674.11,0,9221.01
52,5,1,0,1,1,9796.33,1074.19,0,0
34,10,0,0,1,1,9796.33,2327.42,0,26599.08
38,7,0,0,1,1,9796.33,5370.97,0,11821.81
49,5,1,0,1,1,9796.33,5370.97,0,0
20,10,1,0,1,1,9796.33,5370.97,0,7388.63
44,5,1,0,1,1,9796.33,8951.61,0,8866.36
34,9,1,0,1,1,9796.33,8951.61,0,10344.09
46,9,1,0,0,1,9796.33,9309.68,0,8866.36
47,4,1,0,0,1,9796.33,10741.93,0,5910.91
24,11,1,0,1,1,9796.33,10741.93,0,13299.54
39,5,1,0,1,1,9796.33,10741.93,0,19210.45
32,11,1,0,0,1,9796.33,14322.58,0,886.64
43,11,0,0,1,1,9796.33,21483.87,0,22165.90
24,11,0,0,1,1,9796.33,24885.48,0,25121.35
37,7,0,0,1,1,9796.33,29719.36,0,5172.04
23,11,1,0,1,1,9980.50,6266.13,0,10344.09
21,11,0,1,1,1,9992.26,4114.16,0,17732.72
39,11,1,0,1,1,9992.26,11637.10,0,7260.07
27,6,0,0,1,1,9992.26,11637.10,0,13299.54
41,10,1,0,1,1,10090.22,14757.63,0,9753.00
32,10,1,0,0,1,10188.19,8951.61,0,0
40,5,1,0,1,1,10188.19,12174.19,0,0
37,11,1,0,1,1,10188.19,13964.52,0,13299.54
37,11,1,0,1,1,10188.19,13964.52,0,13299.54
50,11,1,0,0,1,10188.19,17903.23,0,14777.27
47,8,0,1,1,1,10286.15,7161.29,0,1477.73
29,10,1,0,1,1,10384.11,7304.52,0,11501.15
19,10,0,0,1,1,10431.14,6982.26,0,9753.00
44,6,0,0,1,1,10450.73,13427.42,0,17023.41
28,7,1,0,1,1,10487.96,8260.55,0,8127.50
25,10,0,0,1,1,10580.04,8647.26,0,8866.36
39,9,1,0,1,1,10580.04,9667.74,0,11821.81
39,9,1,0,1,1,10580.04,9667.74,0,11821.81
34,8,1,0,1,1,10580.04,12532.26,0,19210.45
39,7,0,0,1,1,10580.04,17545.16,0,0
53,7,1,0,1,1,10583.96,17525.47,0,15926.94
53,7,1,0,1,1,10583.96,17525.47,0,15926.94
28,8,0,0,1,1,10678.00,10382.08,0,15146.70
49,10,1,0,1,1,10775.97,0,0,5319.82
49,10,1,0,1,1,10775.97,0,0,5319.82
47,6,1,0,1,1,10775.97,8056.45,0,0
30,9,1,0,1,1,10775.97,8951.61,0,16254.99
31,9,1,0,1,1,10775.97,8951.61,0,5910.91
29,8,0,0,1,1,10775.97,8951.61,0,9605.22
44,7,1,0,1,1,10775.97,10741.93,0,1078.74
19,10,0,0,1,1,10775.97,14322.58,0,23643.63
42,6,0,1,1,1,10775.97,22558.06,0,11821.81
54,10,0,0,1,1,10775.97,32225.81,0,19210.45
48,10,1,0,1,1,10785.76,5370.97,0,14895.48
27,11,1,0,1,1,10897.44,3938.71,0,7684.18
22,11,1,0,0,1,10971.89,7161.29,0,7675.31
33,10,0,0,1,1,10971.89,12174.19,0,24825.81
37,8,0,0,1,1,10971.89,13427.42,0,14777.27
22,11,1,0,0,1,11069.86,5191.94,0,9605.22
21,11,0,0,0,1,11167.82,5370.97,0,13151.77
23,9,0,0,1,1,11167.82,11995.16,0,11891.27
35,8,0,0,1,1,11167.82,18796.60,0,13299.54
31,8,0,0,1,1,11167.82,19335.48,0,20688.17
26,6,1,0,1,1,11461.71,9807.39,0,7979.72
22,9,1,0,1,1,11708.58,10419.68,0,9079.15
33,6,1,0,1,1,11739.93,5958.19,0,9788.46
27,9,0,0,1,1,11749.72,2327.42,0,19210.45
34,11,1,0,0,1,11755.60,2148.39,0,15516.13
23,11,1,0,1,1,11755.60,5818.55,0,10048.54
25,9,1,0,0,1,11755.60,7161.29,0,6649.77
28,9,1,0,1,1,11755.60,7161.29,0,11821.81
46,10,0,0,1,1,11755.60,7161.29,0,10166.76
46,10,0,0,1,1,11755.60,7161.29,0,10166.76
53,2,0,0,1,1,11755.60,8593.55,0,0
48,8,0,0,1,1,11755.60,8844.19,0,3073.67
48,8,0,0,1,1,11755.60,8844.19,0,3073.67
35,11,1,0,1,1,11755.60,8951.61,0,0
29,10,1,0,1,1,11755.60,9780.53,0,8866.36
43,9,0,0,1,1,11755.60,10741.93,0,10344.09
42,8,1,0,1,1,11755.60,10741.93,0,11821.81
47,11,1,0,1,1,11755.60,10741.93,0,14260.06
34,10,0,0,1,1,11755.60,12174.19,0,11821.81
39,10,1,0,0,1,11755.60,12532.26,0,25248.44
43,8,1,0,1,1,11755.60,12532.26,0,12930.11
43,8,1,0,1,1,11755.60,12532.26,0,12930.11
28,10,1,0,1,1,11755.60,15217.74,0,10639.63
47,11,1,0,1,1,11755.60,16053.82,0,0
45,0,0,1,1,1,11755.60,16112.90,0,10344.09
53,4,1,0,1,1,11892.75,8951.61,0,10344.09
54,4,1,0,0,1,11933.89,10965.73,0,11821.81
41,9,0,0,1,1,11951.53,12890.32,0,8718.59
44,7,1,0,1,1,11967.20,14566.07,0,14147.75
51,8,0,0,1,1,11986.79,1546.84,0,0
26,10,0,0,0,1,12000.51,14322.58,0,17732.72
53,4,0,0,1,1,12039.70,2660.42,0,7388.63
30,9,0,0,1,1,12178.80,11493.87,0,12847.36
54,3,1,0,1,1,12225.83,9606.87,0,11821.81
53,8,0,0,1,1,12235.62,0,0,7240.86
34,10,1,0,1,1,12343.38,11637.10,0,9900.77
48,5,1,0,1,1,12343.38,13606.45,0,13323.18
45,11,0,0,1,1,12382.57,21483.87,0,0
45,11,0,0,1,1,12382.57,21483.87,0,0
49,6,0,1,1,1,12539.31,16470.97,0,13595.08
49,6,0,1,1,1,12539.31,16470.97,0,13595.08
22,11,1,0,1,1,12539.31,21483.87,0,13299.54
25,10,1,0,1,1,12696.05,8951.61,0,14777.27
37,11,0,0,1,1,12735.23,0,0,0
33,9,0,0,1,1,12735.23,6266.13,0,8866.36
33,9,0,0,1,1,12735.23,6266.13,0,8866.36
20,11,0,0,1,1,12735.23,7161.29,0,14038.40
44,8,0,0,1,1,12735.23,10312.26,0,12412.90
53,6,1,0,1,1,12735.23,10741.93,0,13299.54
31,6,1,0,0,1,12735.23,10741.93,0,5910.91
28,9,0,0,1,1,12735.23,12532.26,0,17732.72
25,11,0,0,1,1,12735.23,21483.87,0,8204.34
50,6,1,0,1,1,13033.04,4092.68,0,0
35,7,0,0,1,1,13127.09,12711.29,0,13447.31
35,7,0,0,1,1,13127.09,12711.29,0,13447.31
31,11,1,0,1,1,13127.09,14859.68,0,16254.99
21,9,1,0,0,1,13127.09,16327.74,0,8866.36
36,11,1,0,1,1,13140.80,12532.26,0,12811.89
40,10,1,0,1,1,13244.64,19693.55,0,17732.72
30,8,0,0,1,1,13303.42,17903.23,0,14333.95
44,9,1,0,1,1,13366.12,14644.84,0,12435.07
41,9,0,0,1,1,13518.94,13964.52,0,17732.72
40,10,0,0,0,1,13616.90,10741.93,0,15368.36
20,11,0,0,0,1,13714.87,6194.52,0,14777.27
19,11,0,0,1,1,13714.87,6416.52,0,27781.26
39,7,0,0,1,1,13714.87,6624.19,0,0
46,8,1,0,1,1,13714.87,7089.68,0,0
22,11,0,0,1,1,13714.87,8593.55,0,8866.36
37,11,0,0,1,1,13714.87,9259.55,0,0
48,6,1,0,0,1,13714.87,11637.10,0,10604.17
52,10,0,0,1,1,13714.87,12174.19,0,23643.63
50,7,1,0,1,1,13714.87,12532.26,0,16254.99
50,7,1,0,1,1,13714.87,12532.26,0,16254.99
26,11,1,0,1,1,13714.87,13248.39,0,11082.95
31,11,0,0,1,1,13714.87,13785.48,0,20688.17
21,10,0,0,1,1,13714.87,14080.89,0,7249.73
52,8,0,0,1,1,13714.87,14322.58,0,8748.14
30,10,1,0,0,1,13714.87,14322.58,0,2364.36
20,11,0,0,0,1,13714.87,14322.58,0,36943.16
52,5,0,0,1,1,13714.87,14322.58,0,14777.27
45,3,0,1,1,1,13714.87,16112.90,0,23643.63
46,10,1,0,1,1,13714.87,16112.90,0,15522.04
32,7,0,0,1,1,13714.87,17008.06,0,19613.87
50,7,1,0,1,1,13714.87,17903.23,0,16254.99
28,6,0,0,1,1,13734.46,6395.03,0,10048.54
33,10,1,0,0,1,13754.05,13964.52,0,16905.19
53,5,1,0,1,1,14008.76,2660.42,0,11082.95
44,9,0,0,1,1,14051.86,13905.43,0,16373.21
28,11,0,0,1,1,14106.72,10741.93,0,20392.63
53,8,0,0,1,1,14106.72,14322.58,0,14843.76
53,7,0,0,1,1,14106.72,14322.58,0,13299.54
52,4,0,0,1,1,14106.72,15074.52,0,14422.61
23,11,0,1,1,1,14263.46,8414.52,0,26599.08
25,9,0,0,1,1,14263.46,12890.32,0,16254.99
54,8,0,1,1,1,14302.65,0,0,8866.36
54,8,0,1,1,1,14302.65,0,0,8866.36
40,10,0,0,1,1,14302.65,24169.36,0,21427.04
40,10,0,0,1,1,14302.65,24169.36,0,21427.04
21,11,0,0,1,1,14400.61,11458.07,0,0
51,8,0,0,1,1,14465.27,21752.42,0,0
24,10,1,0,1,1,14482.90,10741.93,0,11821.81
46,8,0,0,1,1,14498.57,10741.93,0,14186.17
55,3,1,0,1,1,14547.56,13463.23,0,10344.09
41,10,1,0,0,1,14678.83,15253.55,0,11821.81
25,11,1,0,1,1,14694.50,6624.19,0,7107.86
39,8,0,0,1,1,14694.50,12532.26,0,16254.99
19,8,0,0,1,1,14694.50,12532.26,0,18539.56
23,11,1,0,1,1,14694.50,13427.42,0,17732.72
49,10,0,0,1,1,14694.50,14322.58,0,8423.04
38,11,0,0,1,1,14694.50,14322.58,0,28076.80
42,11,1,0,0,1,14694.50,15217.74,0,11821.81
24,11,0,0,1,1,14694.50,15575.81,0,14777.27
36,7,1,0,1,1,14694.50,15754.84,0,19210.45
39,6,1,0,1,1,14694.50,16470.97,0,28076.80
20,11,0,0,1,1,14694.50,17008.06,0,0
31,10,0,0,1,1,14890.43,12532.26,0,16254.99
29,9,0,0,1,1,14890.43,19693.55,0,25860.21
53,9,1,0,1,1,14945.29,13697.76,0,14186.17
45,4,0,0,1,1,15004.07,13586.76,0,17686.91
28,9,0,0,0,1,15086.35,13248.39,0,19210.45
53,8,1,0,1,1,15086.35,15649.21,0,12921.24
43,3,0,0,1,1,15086.35,15933.87,0,14038.40
50,7,0,0,1,1,15160.81,15933.87,0,17732.72
50,7,0,0,1,1,15160.81,15933.87,0,17732.72
31,8,1,0,1,1,15176.48,10851.14,0,19605.00
34,11,0,0,1,1,15184.32,0,0,19210.45
46,8,0,0,0,1,15282.28,13158.87,0,10048.54
20,9,0,0,1,1,15282.28,15933.87,0,20614.29
30,9,0,0,1,1,15478.21,7877.42,0,8866.36
34,6,0,1,1,1,15478.21,16112.90,0,16254.99
27,9,0,0,1,1,15478.21,16470.97,0,15516.13
19,11,1,0,0,1,15587.93,10741.93,0,0
49,8,0,1,0,1,15674.13,1074.19,0,0
31,11,1,0,0,1,15674.13,4316.47,0,7093.09
25,11,1,0,0,1,15674.13,6982.26,0,13890.63
23,11,1,0,1,1,15674.13,8414.52,0,8866.36
18,10,0,1,1,1,15674.13,10741.93,0,20688.17
34,10,1,0,0,1,15674.13,12532.26,0,25121.35
46,4,0,0,1,1,15674.13,14322.58,0,8866.36
46,7,0,0,1,1,15674.13,14680.64,0,9605.22
53,6,0,0,1,1,15674.13,15217.74,0,14777.27
54,7,0,0,1,1,15674.13,16112.90,0,18841.01
37,9,1,0,1,1,15674.13,16112.90,0,19210.45
24,9,0,0,1,1,15674.13,16112.90,0,36943.16
53,6,1,0,1,1,15674.13,16112.90,0,9974.65
21,10,0,0,1,1,15674.13,16112.90,0,20141.41
35,10,1,0,1,1,15674.13,16470.97,0,23643.63
54,2,1,0,1,1,15674.13,16990.16,0,18096.24
43,10,0,0,1,1,15674.13,17903.23,0,19709.92
46,8,0,0,1,1,15674.13,17903.23,0,17732.72
35,11,1,0,1,1,15674.13,17903.23,0,0
50,8,0,0,1,1,15674.13,18109.11,0,17437.17
47,10,0,0,1,1,15674.13,19693.55,0,22165.90
47,10,0,0,1,1,15674.13,19693.55,0,22165.90
21,9,0,0,1,1,15674.13,19693.55,0,1773.27
18,10,0,0,1,1,15674.13,21483.87,0,24973.58
37,8,0,0,1,1,15674.13,26317.74,0,36943.16
41,7,1,0,1,1,15674.13,32225.81,0,11082.95
31,11,0,0,1,1,15870.06,15602.66,0,17732.72
35,10,0,0,1,1,15921.00,16148.71,0,16606.69
51,8,1,0,1,1,15987.62,5800.65,0,0
30,7,1,0,1,1,15995.45,15387.82,0,13151.77
30,11,0,0,1,1,16065.99,17989.16,0,23052.54
30,11,0,0,1,1,16065.99,17989.16,0,23052.54
53,4,1,0,1,1,16142.40,984.68,0,0
24,10,0,0,1,1,16144.36,20767.74,0,22904.76
48,8,1,0,1,1,16261.91,11637.10,0,5172.04
48,8,1,0,1,1,16261.91,11637.10,0,5172.04
47,6,1,0,1,1,16261.91,14412.10,0,14260.06
45,4,0,1,1,1,16261.91,28108.06,0,28076.80
47,8,1,0,1,1,16301.10,17129.81,0,17732.72
47,8,1,0,1,1,16301.10,17129.81,0,17732.72
31,11,1,0,1,1,16453.92,19693.55,0,14777.27
46,8,0,0,1,1,16457.84,16112.90,0,16254.99
22,11,0,0,0,1,16653.77,3759.68,0,0
21,11,0,0,1,1,16653.77,13427.42,0,10344.09
33,10,0,0,1,1,16653.77,16112.90,0,12560.68
28,9,0,0,1,1,16653.77,17158.45,0,17957.33
20,10,0,0,1,1,16849.70,11995.16,0,17880.49
47,11,0,0,1,1,16928.06,15409.31,0,17732.72
23,11,0,0,1,1,17045.62,11986.21,0,5910.91
35,10,1,0,0,1,17045.62,14322.58,0,16846.08
25,7,1,0,0,1,17045.62,16137.97,0,11821.81
23,11,1,0,1,1,17116.15,10741.93,0,8866.36
31,8,0,0,1,1,17241.55,15754.84,0,16210.66
55,8,1,0,1,1,17241.55,17903.23,0,16254.99
33,11,1,0,1,1,17370.86,15844.36,0,14753.62
31,9,1,0,0,1,17437.47,13427.42,0,11326.77
34,7,0,0,0,1,17619.69,20481.29,0,19432.10
22,11,0,0,1,1,17633.40,0,0,13299.54
21,9,0,0,1,1,17633.40,3202.89,0,3251.00
42,8,1,0,0,1,17633.40,10562.90,0,0
46,10,0,1,1,1,17633.40,10741.93,0,5910.91
23,9,1,0,1,1,17633.40,12532.26,0,14777.27
33,8,0,0,1,1,17633.40,12890.32,0,22165.90
43,11,1,0,1,1,17633.40,14322.58,0,17732.72
43,11,1,0,1,1,17633.40,14322.58,0,17732.72
29,8,0,0,1,1,17633.40,16112.90,0,11821.81
35,9,0,0,1,1,17633.40,16112.90,0,17732.72
50,9,1,0,1,1,17633.40,16112.90,0,16254.99
18,9,0,0,1,1,17633.40,16112.90,0,17584.95
44,11,0,0,1,1,17633.40,16470.97,0,14555.61
34,6,0,0,1,1,17633.40,17903.23,0,4876.50
26,8,0,0,1,1,17633.40,18440.32,0,886.64
47,10,0,0,1,1,17633.40,19693.55,0,30884.48
25,11,1,0,1,1,17633.40,21483.87,0,26599.08
44,8,1,0,1,1,17633.40,21483.87,0,19210.45
36,10,1,0,0,1,17633.40,21483.87,0,17732.72
40,2,1,0,1,1,17645.16,13427.42,0,8866.36
46,11,0,0,1,1,17684.34,16112.90,0,19210.45
44,5,1,0,1,1,17688.26,17903.23,0,19210.45
38,9,0,0,1,1,17829.33,7877.42,0,20688.17
54,11,0,0,1,1,17829.33,15754.84,0,18102.15
32,8,0,0,1,1,17829.33,21483.87,0,20688.17
23,10,0,0,1,1,17829.33,21483.87,0,23643.63
46,11,1,0,1,1,17868.51,17903.23,0,13326.14
44,11,1,0,1,1,17929.25,18588.92,0,19210.45
41,10,1,0,1,1,18025.26,17366.13,0,21427.04
44,8,0,0,1,1,18025.26,18798.39,0,28076.80
36,11,1,0,1,1,18025.26,21483.87,0,26599.08
23,8,0,0,1,1,18221.18,25073.47,0,12117.36
20,9,0,0,1,1,18285.84,20767.74,0,23643.63
46,3,1,0,1,1,18319.14,14322.58,0,19949.31
36,10,1,0,1,1,18417.11,16112.90,0,22165.90
40,10,0,0,1,1,18417.11,17903.23,0,20688.17
40,10,0,0,1,1,18417.11,17903.23,0,20688.17
27,8,1,0,1,1,18417.11,22916.13,0,31032.26
24,11,1,0,0,1,18613.04,20230.64,0,31032.26
34,11,1,0,1,1,18808.96,17903.23,0,14777.27
47,10,0,0,1,1,19004.89,17903.23,0,21722.58
47,10,0,0,1,1,19004.89,17903.23,0,21722.58
49,4,0,0,1,1,19200.81,7161.29,0,2955.45
35,9,0,0,1,1,19200.81,17706.29,0,8866.36
33,9,1,0,1,1,19396.74,16112.90,0,19210.45
51,11,0,0,1,1,19592.67,6982.26,0,26599.08
33,10,0,0,1,1,19592.67,10741.93,0,26599.08
20,7,1,0,1,1,19592.67,11637.10,0,14777.27
36,8,0,1,1,1,19592.67,11995.16,0,16993.86
36,8,0,1,1,1,19592.67,11995.16,0,16993.86
28,11,1,0,1,1,19592.67,12890.32,0,7130.03
44,6,1,0,1,1,19592.67,14322.58,0,5615.36
22,10,0,0,1,1,19592.67,15217.74,0,0
50,10,0,0,1,1,19592.67,15933.87,0,29554.53
52,9,0,0,1,1,19592.67,16112.90,0,24045.57
25,5,1,0,1,1,19592.67,16650,0,28076.80
52,8,0,0,1,1,19592.67,17903.23,0,17289.40
38,8,0,0,1,1,19592.67,17903.23,0,30207.69
53,7,0,0,1,1,19592.67,19693.55,0,22165.90
38,8,0,0,1,1,19592.67,19693.55,0,23643.63
38,8,0,0,1,1,19592.67,19693.55,0,23643.63
22,11,0,0,1,1,19592.67,20588.71,0,27929.03
41,9,0,0,1,1,19592.67,21483.87,0,20303.96
30,11,1,0,1,1,19592.67,24547.11,0,22165.90
24,10,0,0,1,1,19592.67,25064.52,0,29554.53
43,6,1,0,1,1,19912.03,16112.90,0,20688.17
55,6,1,0,1,1,19962.97,26854.84,0,14777.27
27,7,0,0,1,1,19984.52,20409.68,0,31032.26
23,10,0,0,1,1,19984.52,21483.87,0,17732.72
53,10,0,0,1,1,19984.52,21483.87,0,4433.18
48,8,0,0,1,1,19984.52,21483.87,0,19210.45
53,10,1,0,1,1,20062.89,15502.40,0,13299.54
50,7,0,0,1,1,20180.45,14322.58,0,0
40,11,1,0,1,1,20278.41,16112.90,0,19210.45
50,7,1,0,1,1,20384.21,17008.06,0,17732.72
38,9,1,0,1,1,20388.13,22407.68,0,16254.99
52,5,0,0,1,1,20572.30,16112.90,0,19210.45
36,10,0,0,1,1,20572.30,17366.13,0,14481.72
40,11,0,0,1,1,20572.30,21483.87,0,27485.71
38,11,0,0,1,1,20572.30,21483.87,0,19210.45
41,8,0,0,1,1,20572.30,22379.03,0,19633.07
43,11,0,0,1,1,20629.12,31330.64,0,26599.08
46,10,0,0,1,1,20944.56,21338.86,0,21131.49
53,8,0,0,1,1,20964.15,22033.50,0,23195.87
25,10,0,0,1,1,20964.15,23632.26,0,23495.85
44,10,1,0,1,1,20993.54,19190.47,0,25068.15
44,10,1,0,1,1,20993.54,19190.47,0,25068.15
37,8,0,0,1,1,21481.40,14322.58,0,23643.63
34,10,1,0,1,1,21551.94,10083.10,0,18471.58
46,11,0,0,1,1,21551.94,16112.90,0,13299.54
48,6,1,0,1,1,21551.94,16112.90,0,17732.72
42,10,0,0,1,1,21551.94,18798.39,0,22165.90
55,10,0,0,1,1,21551.94,19693.55,0,14777.27
39,9,0,0,1,1,21551.94,19693.55,0,20688.17
41,10,1,0,1,1,21551.94,20767.74,0,25121.35
33,8,1,0,1,1,21551.94,22379.03,0,27485.71
22,10,1,0,1,1,21551.94,25064.52,0,31032.26
25,8,0,0,1,1,21551.94,25959.68,0,25121.35
54,9,1,0,0,1,21551.94,30435.48,0,33987.71
49,8,0,0,0,1,21551.94,36316.70,0,44331.80
35,10,0,0,1,1,21583.28,23847.10,0,22756.99
43,9,0,0,1,1,21630.30,11565.48,0,11821.81
39,7,0,0,1,1,21712.60,24065.52,0,23643.63
47,10,0,1,1,1,21943.79,18977.42,0,19210.45
51,10,0,0,1,1,21943.79,23274.19,0,25860.21
51,10,0,0,1,1,21943.79,23274.19,0,25860.21
49,5,0,1,1,1,22041.75,23274.19,0,20392.63
48,11,0,0,1,1,22178.90,19693.55,0,16254.99
48,11,0,0,1,1,22178.90,19693.55,0,16254.99
30,10,1,0,1,1,22335.64,0,0,121173.58
31,9,0,0,1,1,22531.57,21483.87,0,0
28,9,0,0,1,1,22727.49,20767.74,0,22904.76
49,10,0,0,1,1,22727.49,23095.16,0,24086.94
48,10,0,0,1,1,22727.49,26854.84,0,27042.40
49,9,0,0,1,1,22727.49,30435.48,0,29554.53
49,4,1,0,1,1,22968.48,28645.16,0,22165.90
32,10,0,0,1,1,23025.30,21483.87,0,33987.71
30,11,0,0,1,1,23119.35,20051.61,0,22018.13
47,10,0,0,1,1,23236.90,17903.23,0,35364.95
31,10,0,0,1,1,23315.28,2467.06,0,15220.58
